pattern	replacement	feature	sentiment
 (nicht|nichts|kein|keine|keinen) namhaftest 	 NOT_namhaftest 	 NOT_namhaftest 	-1
 (nicht|nichts|kein|keine|keinen) namhafteste 	 NOT_namhafteste 	 NOT_namhafteste 	-1
 (nicht|nichts|kein|keine|keinen) namhaftestem 	 NOT_namhaftestem 	 NOT_namhaftestem 	-1
 (nicht|nichts|kein|keine|keinen) namhaftesten 	 NOT_namhaftesten 	 NOT_namhaftesten 	-1
 (nicht|nichts|kein|keine|keinen) namhaftester 	 NOT_namhaftester 	 NOT_namhaftester 	-1
 (nicht|nichts|kein|keine|keinen) namhaftestes 	 NOT_namhaftestes 	 NOT_namhaftestes 	-1
 (nicht|nichts|kein|keine|keinen) narbe 	 NOT_narbe 	 NOT_narbe 	1
 (nicht|nichts|kein|keine|keinen) narbenbedeckt 	 NOT_narbenbedeckt 	 NOT_narbenbedeckt 	1
 (nicht|nichts|kein|keine|keinen) narbig 	 NOT_narbig 	 NOT_narbig 	1
 (nicht|nichts|kein|keine|keinen) narr 	 NOT_narr 	 NOT_narr 	1
 (nicht|nichts|kein|keine|keinen) narren 	 NOT_narren 	 NOT_narren 	1
 (nicht|nichts|kein|keine|keinen) närrisch 	 NOT_närrisch 	 NOT_närrisch 	1
 (nicht|nichts|kein|keine|keinen) närrische 	 NOT_närrische 	 NOT_närrische 	1
 (nicht|nichts|kein|keine|keinen) närrischem 	 NOT_närrischem 	 NOT_närrischem 	1
 (nicht|nichts|kein|keine|keinen) närrischen 	 NOT_närrischen 	 NOT_närrischen 	1
 (nicht|nichts|kein|keine|keinen) närrischer 	 NOT_närrischer 	 NOT_närrischer 	1
 (nicht|nichts|kein|keine|keinen) närrischere 	 NOT_närrischere 	 NOT_närrischere 	1
 (nicht|nichts|kein|keine|keinen) närrischerem 	 NOT_närrischerem 	 NOT_närrischerem 	1
 (nicht|nichts|kein|keine|keinen) närrischeren 	 NOT_närrischeren 	 NOT_närrischeren 	1
 (nicht|nichts|kein|keine|keinen) närrischerer 	 NOT_närrischerer 	 NOT_närrischerer 	1
 (nicht|nichts|kein|keine|keinen) närrischeres 	 NOT_närrischeres 	 NOT_närrischeres 	1
 (nicht|nichts|kein|keine|keinen) närrisches 	 NOT_närrisches 	 NOT_närrisches 	1
 (nicht|nichts|kein|keine|keinen) närrischst 	 NOT_närrischst 	 NOT_närrischst 	1
 (nicht|nichts|kein|keine|keinen) närrischste 	 NOT_närrischste 	 NOT_närrischste 	1
 (nicht|nichts|kein|keine|keinen) närrischstem 	 NOT_närrischstem 	 NOT_närrischstem 	1
 (nicht|nichts|kein|keine|keinen) närrischsten 	 NOT_närrischsten 	 NOT_närrischsten 	1
 (nicht|nichts|kein|keine|keinen) närrischster 	 NOT_närrischster 	 NOT_närrischster 	1
 (nicht|nichts|kein|keine|keinen) närrischstes 	 NOT_närrischstes 	 NOT_närrischstes 	1
 (nicht|nichts|kein|keine|keinen) naseweis 	 NOT_naseweis 	 NOT_naseweis 	1
 (nicht|nichts|kein|keine|keinen) nässen 	 NOT_nässen 	 NOT_nässen 	1
 (nicht|nichts|kein|keine|keinen) naturgemäß 	 NOT_naturgemäß 	 NOT_naturgemäß 	-1
 (nicht|nichts|kein|keine|keinen) ne 	 NOT_ne 	 NOT_ne 	1
 (nicht|nichts|kein|keine|keinen) nebel 	 NOT_nebel 	 NOT_nebel 	1
 (nicht|nichts|kein|keine|keinen) nebensächlich 	 NOT_nebensächlich 	 NOT_nebensächlich 	1
 (nicht|nichts|kein|keine|keinen) nebenvereinbarung 	 NOT_nebenvereinbarung 	 NOT_nebenvereinbarung 	-1
 (nicht|nichts|kein|keine|keinen) nebenwert 	 NOT_nebenwert 	 NOT_nebenwert 	-1
 (nicht|nichts|kein|keine|keinen) neblig 	 NOT_neblig 	 NOT_neblig 	1
 (nicht|nichts|kein|keine|keinen) nebulös 	 NOT_nebulös 	 NOT_nebulös 	1
 (nicht|nichts|kein|keine|keinen) neckisch 	 NOT_neckisch 	 NOT_neckisch 	-1
 (nicht|nichts|kein|keine|keinen) negation 	 NOT_negation 	 NOT_negation 	1
 (nicht|nichts|kein|keine|keinen) negativ 	 NOT_negativ 	 NOT_negativ 	1
 (nicht|nichts|kein|keine|keinen) negative 	 NOT_negative 	 NOT_negative 	1
 (nicht|nichts|kein|keine|keinen) negativem 	 NOT_negativem 	 NOT_negativem 	1
 (nicht|nichts|kein|keine|keinen) negativen 	 NOT_negativen 	 NOT_negativen 	1
 (nicht|nichts|kein|keine|keinen) negativer 	 NOT_negativer 	 NOT_negativer 	1
 (nicht|nichts|kein|keine|keinen) negativere 	 NOT_negativere 	 NOT_negativere 	1
 (nicht|nichts|kein|keine|keinen) negativerem 	 NOT_negativerem 	 NOT_negativerem 	1
 (nicht|nichts|kein|keine|keinen) negativeren 	 NOT_negativeren 	 NOT_negativeren 	1
 (nicht|nichts|kein|keine|keinen) negativerer 	 NOT_negativerer 	 NOT_negativerer 	1
 (nicht|nichts|kein|keine|keinen) negativeres 	 NOT_negativeres 	 NOT_negativeres 	1
 (nicht|nichts|kein|keine|keinen) negatives 	 NOT_negatives 	 NOT_negatives 	1
 (nicht|nichts|kein|keine|keinen) negativität 	 NOT_negativität 	 NOT_negativität 	1
 (nicht|nichts|kein|keine|keinen) negativst 	 NOT_negativst 	 NOT_negativst 	1
 (nicht|nichts|kein|keine|keinen) negativste 	 NOT_negativste 	 NOT_negativste 	1
 (nicht|nichts|kein|keine|keinen) negativstem 	 NOT_negativstem 	 NOT_negativstem 	1
 (nicht|nichts|kein|keine|keinen) negativsten 	 NOT_negativsten 	 NOT_negativsten 	1
 (nicht|nichts|kein|keine|keinen) negativster 	 NOT_negativster 	 NOT_negativster 	1
 (nicht|nichts|kein|keine|keinen) negativstes 	 NOT_negativstes 	 NOT_negativstes 	1
 (nicht|nichts|kein|keine|keinen) negieren 	 NOT_negieren 	 NOT_negieren 	1
 (nicht|nichts|kein|keine|keinen) negierte 	 NOT_negierte 	 NOT_negierte 	1
 (nicht|nichts|kein|keine|keinen) negierung 	 NOT_negierung 	 NOT_negierung 	1
 (nicht|nichts|kein|keine|keinen) neid 	 NOT_neid 	 NOT_neid 	1
 (nicht|nichts|kein|keine|keinen) neiderfüllt 	 NOT_neiderfüllt 	 NOT_neiderfüllt 	1
 (nicht|nichts|kein|keine|keinen) neides 	 NOT_neides 	 NOT_neides 	1
 (nicht|nichts|kein|keine|keinen) neidig 	 NOT_neidig 	 NOT_neidig 	1
 (nicht|nichts|kein|keine|keinen) neidisch 	 NOT_neidisch 	 NOT_neidisch 	1
 (nicht|nichts|kein|keine|keinen) neidische 	 NOT_neidische 	 NOT_neidische 	1
 (nicht|nichts|kein|keine|keinen) neidischem 	 NOT_neidischem 	 NOT_neidischem 	1
 (nicht|nichts|kein|keine|keinen) neidischen 	 NOT_neidischen 	 NOT_neidischen 	1
 (nicht|nichts|kein|keine|keinen) neidischer 	 NOT_neidischer 	 NOT_neidischer 	1
 (nicht|nichts|kein|keine|keinen) neidischere 	 NOT_neidischere 	 NOT_neidischere 	1
 (nicht|nichts|kein|keine|keinen) neidischerem 	 NOT_neidischerem 	 NOT_neidischerem 	1
 (nicht|nichts|kein|keine|keinen) neidischeren 	 NOT_neidischeren 	 NOT_neidischeren 	1
 (nicht|nichts|kein|keine|keinen) neidischerer 	 NOT_neidischerer 	 NOT_neidischerer 	1
 (nicht|nichts|kein|keine|keinen) neidischeres 	 NOT_neidischeres 	 NOT_neidischeres 	1
 (nicht|nichts|kein|keine|keinen) neidisches 	 NOT_neidisches 	 NOT_neidisches 	1
 (nicht|nichts|kein|keine|keinen) neidischst 	 NOT_neidischst 	 NOT_neidischst 	1
 (nicht|nichts|kein|keine|keinen) neidischste 	 NOT_neidischste 	 NOT_neidischste 	1
 (nicht|nichts|kein|keine|keinen) neidischstem 	 NOT_neidischstem 	 NOT_neidischstem 	1
 (nicht|nichts|kein|keine|keinen) neidischsten 	 NOT_neidischsten 	 NOT_neidischsten 	1
 (nicht|nichts|kein|keine|keinen) neidischster 	 NOT_neidischster 	 NOT_neidischster 	1
 (nicht|nichts|kein|keine|keinen) neidischstes 	 NOT_neidischstes 	 NOT_neidischstes 	1
 (nicht|nichts|kein|keine|keinen) neids 	 NOT_neids 	 NOT_neids 	1
 (nicht|nichts|kein|keine|keinen) neigung 	 NOT_neigung 	 NOT_neigung 	1
 (nicht|nichts|kein|keine|keinen) nein 	 NOT_nein 	 NOT_nein 	1
 (nicht|nichts|kein|keine|keinen) nemesis 	 NOT_nemesis 	 NOT_nemesis 	1
 (nicht|nichts|kein|keine|keinen) nennenswert 	 NOT_nennenswert 	 NOT_nennenswert 	-1
 (nicht|nichts|kein|keine|keinen) nennenswerte 	 NOT_nennenswerte 	 NOT_nennenswerte 	-1
 (nicht|nichts|kein|keine|keinen) nennenswertem 	 NOT_nennenswertem 	 NOT_nennenswertem 	-1
 (nicht|nichts|kein|keine|keinen) nennenswerten 	 NOT_nennenswerten 	 NOT_nennenswerten 	-1
 (nicht|nichts|kein|keine|keinen) nennenswerter 	 NOT_nennenswerter 	 NOT_nennenswerter 	-1
 (nicht|nichts|kein|keine|keinen) nennenswertere 	 NOT_nennenswertere 	 NOT_nennenswertere 	-1
 (nicht|nichts|kein|keine|keinen) nennenswerterem 	 NOT_nennenswerterem 	 NOT_nennenswerterem 	-1
 (nicht|nichts|kein|keine|keinen) nennenswerteren 	 NOT_nennenswerteren 	 NOT_nennenswerteren 	-1
 (nicht|nichts|kein|keine|keinen) nennenswerterer 	 NOT_nennenswerterer 	 NOT_nennenswerterer 	-1
 (nicht|nichts|kein|keine|keinen) nennenswerteres 	 NOT_nennenswerteres 	 NOT_nennenswerteres 	-1
 (nicht|nichts|kein|keine|keinen) nennenswertes 	 NOT_nennenswertes 	 NOT_nennenswertes 	-1
 (nicht|nichts|kein|keine|keinen) nennenswertest 	 NOT_nennenswertest 	 NOT_nennenswertest 	-1
 (nicht|nichts|kein|keine|keinen) nennenswerteste 	 NOT_nennenswerteste 	 NOT_nennenswerteste 	-1
 (nicht|nichts|kein|keine|keinen) nennenswertestem 	 NOT_nennenswertestem 	 NOT_nennenswertestem 	-1
 (nicht|nichts|kein|keine|keinen) nennenswertesten 	 NOT_nennenswertesten 	 NOT_nennenswertesten 	-1
 (nicht|nichts|kein|keine|keinen) nennenswertester 	 NOT_nennenswertester 	 NOT_nennenswertester 	-1
 (nicht|nichts|kein|keine|keinen) nennenswertestes 	 NOT_nennenswertestes 	 NOT_nennenswertestes 	-1
 (nicht|nichts|kein|keine|keinen) neocharismatische 	 NOT_neocharismatische 	 NOT_neocharismatische 	-1
 (nicht|nichts|kein|keine|keinen) neofaschismus 	 NOT_neofaschismus 	 NOT_neofaschismus 	1
 (nicht|nichts|kein|keine|keinen) nerven 	 NOT_nerven 	 NOT_nerven 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibend 	 NOT_nervenaufreibend 	 NOT_nervenaufreibend 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibende 	 NOT_nervenaufreibende 	 NOT_nervenaufreibende 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibendem 	 NOT_nervenaufreibendem 	 NOT_nervenaufreibendem 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibenden 	 NOT_nervenaufreibenden 	 NOT_nervenaufreibenden 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibender 	 NOT_nervenaufreibender 	 NOT_nervenaufreibender 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibendere 	 NOT_nervenaufreibendere 	 NOT_nervenaufreibendere 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibenderem 	 NOT_nervenaufreibenderem 	 NOT_nervenaufreibenderem 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibenderen 	 NOT_nervenaufreibenderen 	 NOT_nervenaufreibenderen 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibenderer 	 NOT_nervenaufreibenderer 	 NOT_nervenaufreibenderer 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibenderes 	 NOT_nervenaufreibenderes 	 NOT_nervenaufreibenderes 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibendes 	 NOT_nervenaufreibendes 	 NOT_nervenaufreibendes 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibendst 	 NOT_nervenaufreibendst 	 NOT_nervenaufreibendst 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibendste 	 NOT_nervenaufreibendste 	 NOT_nervenaufreibendste 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibendstem 	 NOT_nervenaufreibendstem 	 NOT_nervenaufreibendstem 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibendsten 	 NOT_nervenaufreibendsten 	 NOT_nervenaufreibendsten 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibendster 	 NOT_nervenaufreibendster 	 NOT_nervenaufreibendster 	1
 (nicht|nichts|kein|keine|keinen) nervenaufreibendstes 	 NOT_nervenaufreibendstes 	 NOT_nervenaufreibendstes 	1
 (nicht|nichts|kein|keine|keinen) nervend 	 NOT_nervend 	 NOT_nervend 	1
 (nicht|nichts|kein|keine|keinen) nervenkitzel 	 NOT_nervenkitzel 	 NOT_nervenkitzel 	-1
 (nicht|nichts|kein|keine|keinen) nervig 	 NOT_nervig 	 NOT_nervig 	1
 (nicht|nichts|kein|keine|keinen) nervige 	 NOT_nervige 	 NOT_nervige 	1
 (nicht|nichts|kein|keine|keinen) nervigem 	 NOT_nervigem 	 NOT_nervigem 	1
 (nicht|nichts|kein|keine|keinen) nervigen 	 NOT_nervigen 	 NOT_nervigen 	1
 (nicht|nichts|kein|keine|keinen) nerviger 	 NOT_nerviger 	 NOT_nerviger 	1
 (nicht|nichts|kein|keine|keinen) nervigere 	 NOT_nervigere 	 NOT_nervigere 	1
 (nicht|nichts|kein|keine|keinen) nervigerem 	 NOT_nervigerem 	 NOT_nervigerem 	1
 (nicht|nichts|kein|keine|keinen) nervigeren 	 NOT_nervigeren 	 NOT_nervigeren 	1
 (nicht|nichts|kein|keine|keinen) nervigerer 	 NOT_nervigerer 	 NOT_nervigerer 	1
 (nicht|nichts|kein|keine|keinen) nervigeres 	 NOT_nervigeres 	 NOT_nervigeres 	1
 (nicht|nichts|kein|keine|keinen) nerviges 	 NOT_nerviges 	 NOT_nerviges 	1
 (nicht|nichts|kein|keine|keinen) nervigst 	 NOT_nervigst 	 NOT_nervigst 	1
 (nicht|nichts|kein|keine|keinen) nervigste 	 NOT_nervigste 	 NOT_nervigste 	1
 (nicht|nichts|kein|keine|keinen) nervigstem 	 NOT_nervigstem 	 NOT_nervigstem 	1
 (nicht|nichts|kein|keine|keinen) nervigsten 	 NOT_nervigsten 	 NOT_nervigsten 	1
 (nicht|nichts|kein|keine|keinen) nervigster 	 NOT_nervigster 	 NOT_nervigster 	1
 (nicht|nichts|kein|keine|keinen) nervigstes 	 NOT_nervigstes 	 NOT_nervigstes 	1
 (nicht|nichts|kein|keine|keinen) nervös 	 NOT_nervös 	 NOT_nervös 	1
 (nicht|nichts|kein|keine|keinen) nervöse 	 NOT_nervöse 	 NOT_nervöse 	1
 (nicht|nichts|kein|keine|keinen) nervösem 	 NOT_nervösem 	 NOT_nervösem 	1
 (nicht|nichts|kein|keine|keinen) nervösen 	 NOT_nervösen 	 NOT_nervösen 	1
 (nicht|nichts|kein|keine|keinen) nervöser 	 NOT_nervöser 	 NOT_nervöser 	1
 (nicht|nichts|kein|keine|keinen) nervösere 	 NOT_nervösere 	 NOT_nervösere 	1
 (nicht|nichts|kein|keine|keinen) nervöserem 	 NOT_nervöserem 	 NOT_nervöserem 	1
 (nicht|nichts|kein|keine|keinen) nervöseren 	 NOT_nervöseren 	 NOT_nervöseren 	1
 (nicht|nichts|kein|keine|keinen) nervöserer 	 NOT_nervöserer 	 NOT_nervöserer 	1
 (nicht|nichts|kein|keine|keinen) nervöseres 	 NOT_nervöseres 	 NOT_nervöseres 	1
 (nicht|nichts|kein|keine|keinen) nervöses 	 NOT_nervöses 	 NOT_nervöses 	1
 (nicht|nichts|kein|keine|keinen) nervösest 	 NOT_nervösest 	 NOT_nervösest 	1
 (nicht|nichts|kein|keine|keinen) nervöseste 	 NOT_nervöseste 	 NOT_nervöseste 	1
 (nicht|nichts|kein|keine|keinen) nervösestem 	 NOT_nervösestem 	 NOT_nervösestem 	1
 (nicht|nichts|kein|keine|keinen) nervösesten 	 NOT_nervösesten 	 NOT_nervösesten 	1
 (nicht|nichts|kein|keine|keinen) nervösester 	 NOT_nervösester 	 NOT_nervösester 	1
 (nicht|nichts|kein|keine|keinen) nervösestes 	 NOT_nervösestes 	 NOT_nervösestes 	1
 (nicht|nichts|kein|keine|keinen) nervosität 	 NOT_nervosität 	 NOT_nervosität 	1
 (nicht|nichts|kein|keine|keinen) nessel 	 NOT_nessel 	 NOT_nessel 	1
 (nicht|nichts|kein|keine|keinen) nett 	 NOT_nett 	 NOT_nett 	-1
 (nicht|nichts|kein|keine|keinen) nette 	 NOT_nette 	 NOT_nette 	-1
 (nicht|nichts|kein|keine|keinen) nettem 	 NOT_nettem 	 NOT_nettem 	-1
 (nicht|nichts|kein|keine|keinen) netten 	 NOT_netten 	 NOT_netten 	-1
 (nicht|nichts|kein|keine|keinen) netter 	 NOT_netter 	 NOT_netter 	-1
 (nicht|nichts|kein|keine|keinen) nettere 	 NOT_nettere 	 NOT_nettere 	-1
 (nicht|nichts|kein|keine|keinen) netterem 	 NOT_netterem 	 NOT_netterem 	-1
 (nicht|nichts|kein|keine|keinen) netteren 	 NOT_netteren 	 NOT_netteren 	-1
 (nicht|nichts|kein|keine|keinen) netterer 	 NOT_netterer 	 NOT_netterer 	-1
 (nicht|nichts|kein|keine|keinen) netteres 	 NOT_netteres 	 NOT_netteres 	-1
 (nicht|nichts|kein|keine|keinen) nettes 	 NOT_nettes 	 NOT_nettes 	-1
 (nicht|nichts|kein|keine|keinen) nettest 	 NOT_nettest 	 NOT_nettest 	-1
 (nicht|nichts|kein|keine|keinen) netteste 	 NOT_netteste 	 NOT_netteste 	-1
 (nicht|nichts|kein|keine|keinen) nettestem 	 NOT_nettestem 	 NOT_nettestem 	-1
 (nicht|nichts|kein|keine|keinen) nettesten 	 NOT_nettesten 	 NOT_nettesten 	-1
 (nicht|nichts|kein|keine|keinen) nettester 	 NOT_nettester 	 NOT_nettester 	-1
 (nicht|nichts|kein|keine|keinen) nettestes 	 NOT_nettestes 	 NOT_nettestes 	-1
 (nicht|nichts|kein|keine|keinen) neu 	 NOT_neu 	 NOT_neu 	-1
 (nicht|nichts|kein|keine|keinen) neuanfang 	 NOT_neuanfang 	 NOT_neuanfang 	-1
 (nicht|nichts|kein|keine|keinen) neuartig 	 NOT_neuartig 	 NOT_neuartig 	-1
 (nicht|nichts|kein|keine|keinen) neue 	 NOT_neue 	 NOT_neue 	-1
 (nicht|nichts|kein|keine|keinen) neuem 	 NOT_neuem 	 NOT_neuem 	-1
 (nicht|nichts|kein|keine|keinen) neuen 	 NOT_neuen 	 NOT_neuen 	-1
 (nicht|nichts|kein|keine|keinen) neuer 	 NOT_neuer 	 NOT_neuer 	-1
 (nicht|nichts|kein|keine|keinen) neuere 	 NOT_neuere 	 NOT_neuere 	-1
 (nicht|nichts|kein|keine|keinen) neuerem 	 NOT_neuerem 	 NOT_neuerem 	-1
 (nicht|nichts|kein|keine|keinen) neueren 	 NOT_neueren 	 NOT_neueren 	-1
 (nicht|nichts|kein|keine|keinen) neuerer 	 NOT_neuerer 	 NOT_neuerer 	-1
 (nicht|nichts|kein|keine|keinen) neueres 	 NOT_neueres 	 NOT_neueres 	-1
 (nicht|nichts|kein|keine|keinen) neuerung 	 NOT_neuerung 	 NOT_neuerung 	-1
 (nicht|nichts|kein|keine|keinen) neues 	 NOT_neues 	 NOT_neues 	-1
 (nicht|nichts|kein|keine|keinen) neuest 	 NOT_neuest 	 NOT_neuest 	-1
 (nicht|nichts|kein|keine|keinen) neueste 	 NOT_neueste 	 NOT_neueste 	-1
 (nicht|nichts|kein|keine|keinen) neuestem 	 NOT_neuestem 	 NOT_neuestem 	-1
 (nicht|nichts|kein|keine|keinen) neuesten 	 NOT_neuesten 	 NOT_neuesten 	-1
 (nicht|nichts|kein|keine|keinen) neuester 	 NOT_neuester 	 NOT_neuester 	-1
 (nicht|nichts|kein|keine|keinen) neuestes 	 NOT_neuestes 	 NOT_neuestes 	-1
 (nicht|nichts|kein|keine|keinen) neugestaltung 	 NOT_neugestaltung 	 NOT_neugestaltung 	-1
 (nicht|nichts|kein|keine|keinen) neugierig 	 NOT_neugierig 	 NOT_neugierig 	-1
 (nicht|nichts|kein|keine|keinen) neumodisch 	 NOT_neumodisch 	 NOT_neumodisch 	-1
 (nicht|nichts|kein|keine|keinen) neuordnung 	 NOT_neuordnung 	 NOT_neuordnung 	-1
 (nicht|nichts|kein|keine|keinen) neurotiker 	 NOT_neurotiker 	 NOT_neurotiker 	1
 (nicht|nichts|kein|keine|keinen) neurotisch 	 NOT_neurotisch 	 NOT_neurotisch 	1
 (nicht|nichts|kein|keine|keinen) neust 	 NOT_neust 	 NOT_neust 	-1
 (nicht|nichts|kein|keine|keinen) neustart 	 NOT_neustart 	 NOT_neustart 	1
 (nicht|nichts|kein|keine|keinen) neuste 	 NOT_neuste 	 NOT_neuste 	-1
 (nicht|nichts|kein|keine|keinen) neustem 	 NOT_neustem 	 NOT_neustem 	-1
 (nicht|nichts|kein|keine|keinen) neusten 	 NOT_neusten 	 NOT_neusten 	-1
 (nicht|nichts|kein|keine|keinen) neuster 	 NOT_neuster 	 NOT_neuster 	-1
 (nicht|nichts|kein|keine|keinen) neustes 	 NOT_neustes 	 NOT_neustes 	-1
 (nicht|nichts|kein|keine|keinen) neutralisier 	 NOT_neutralisier 	 NOT_neutralisier 	1
 (nicht|nichts|kein|keine|keinen) neutralisiere 	 NOT_neutralisiere 	 NOT_neutralisiere 	1
 (nicht|nichts|kein|keine|keinen) neutralisieren 	 NOT_neutralisieren 	 NOT_neutralisieren 	1
 (nicht|nichts|kein|keine|keinen) neutralisierest 	 NOT_neutralisierest 	 NOT_neutralisierest 	1
 (nicht|nichts|kein|keine|keinen) neutralisieret 	 NOT_neutralisieret 	 NOT_neutralisieret 	1
 (nicht|nichts|kein|keine|keinen) neutralisierst 	 NOT_neutralisierst 	 NOT_neutralisierst 	1
 (nicht|nichts|kein|keine|keinen) neutralisiert 	 NOT_neutralisiert 	 NOT_neutralisiert 	1
 (nicht|nichts|kein|keine|keinen) neutralisierte 	 NOT_neutralisierte 	 NOT_neutralisierte 	1
 (nicht|nichts|kein|keine|keinen) neutralisierten 	 NOT_neutralisierten 	 NOT_neutralisierten 	1
 (nicht|nichts|kein|keine|keinen) neutralisiertest 	 NOT_neutralisiertest 	 NOT_neutralisiertest 	1
 (nicht|nichts|kein|keine|keinen) neutralisiertet 	 NOT_neutralisiertet 	 NOT_neutralisiertet 	1
 (nicht|nichts|kein|keine|keinen) nicht 	 NOT_nicht 	 NOT_nicht 	1
 (nicht|nichts|kein|keine|keinen) nichtachtung 	 NOT_nichtachtung 	 NOT_nichtachtung 	1
 (nicht|nichts|kein|keine|keinen) nichtanerkennung 	 NOT_nichtanerkennung 	 NOT_nichtanerkennung 	1
 (nicht|nichts|kein|keine|keinen) nichtbegreifen 	 NOT_nichtbegreifen 	 NOT_nichtbegreifen 	1
 (nicht|nichts|kein|keine|keinen) nichtig 	 NOT_nichtig 	 NOT_nichtig 	1
 (nicht|nichts|kein|keine|keinen) nichts 	 NOT_nichts 	 NOT_nichts 	1
 (nicht|nichts|kein|keine|keinen) nichtsahnend 	 NOT_nichtsahnend 	 NOT_nichtsahnend 	1
 (nicht|nichts|kein|keine|keinen) nichtskönner 	 NOT_nichtskönner 	 NOT_nichtskönner 	1
 (nicht|nichts|kein|keine|keinen) nichtstöranfällig 	 NOT_nichtstöranfällig 	 NOT_nichtstöranfällig 	-1
 (nicht|nichts|kein|keine|keinen) nichtübereinstimmung 	 NOT_nichtübereinstimmung 	 NOT_nichtübereinstimmung 	1
 (nicht|nichts|kein|keine|keinen) nichtzulässig 	 NOT_nichtzulässig 	 NOT_nichtzulässig 	1
 (nicht|nichts|kein|keine|keinen) nichtzuständigkeit 	 NOT_nichtzuständigkeit 	 NOT_nichtzuständigkeit 	1
 (nicht|nichts|kein|keine|keinen) nie 	 NOT_nie 	 NOT_nie 	1
 (nicht|nichts|kein|keine|keinen) niedergang 	 NOT_niedergang 	 NOT_niedergang 	1
 (nicht|nichts|kein|keine|keinen) niederganges 	 NOT_niederganges 	 NOT_niederganges 	1
 (nicht|nichts|kein|keine|keinen) niedergangs 	 NOT_niedergangs 	 NOT_niedergangs 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagen 	 NOT_niedergeschlagen 	 NOT_niedergeschlagen 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagene 	 NOT_niedergeschlagene 	 NOT_niedergeschlagene 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenem 	 NOT_niedergeschlagenem 	 NOT_niedergeschlagenem 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenen 	 NOT_niedergeschlagenen 	 NOT_niedergeschlagenen 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagener 	 NOT_niedergeschlagener 	 NOT_niedergeschlagener 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenere 	 NOT_niedergeschlagenere 	 NOT_niedergeschlagenere 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenerem 	 NOT_niedergeschlagenerem 	 NOT_niedergeschlagenerem 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlageneren 	 NOT_niedergeschlageneren 	 NOT_niedergeschlageneren 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenerer 	 NOT_niedergeschlagenerer 	 NOT_niedergeschlagenerer 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlageneres 	 NOT_niedergeschlageneres 	 NOT_niedergeschlageneres 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenes 	 NOT_niedergeschlagenes 	 NOT_niedergeschlagenes 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenheit 	 NOT_niedergeschlagenheit 	 NOT_niedergeschlagenheit 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenst 	 NOT_niedergeschlagenst 	 NOT_niedergeschlagenst 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenste 	 NOT_niedergeschlagenste 	 NOT_niedergeschlagenste 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenstem 	 NOT_niedergeschlagenstem 	 NOT_niedergeschlagenstem 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagensten 	 NOT_niedergeschlagensten 	 NOT_niedergeschlagensten 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenster 	 NOT_niedergeschlagenster 	 NOT_niedergeschlagenster 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagenstes 	 NOT_niedergeschlagenstes 	 NOT_niedergeschlagenstes 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagner 	 NOT_niedergeschlagner 	 NOT_niedergeschlagner 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagnere 	 NOT_niedergeschlagnere 	 NOT_niedergeschlagnere 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagnerem 	 NOT_niedergeschlagnerem 	 NOT_niedergeschlagnerem 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagneren 	 NOT_niedergeschlagneren 	 NOT_niedergeschlagneren 	1
 (nicht|nichts|kein|keine|keinen) niedergeschlagnerer 	 NOT_niedergeschlagnerer 	 NOT_niedergeschlagnerer 	1
